"sat","tothrs","hsize","hsrank","hsperc","colgpa","athlete","female","white","black"
1190,"13h",4,130,32.5,2.23,FALSE,FALSE,TRUE,FALSE
1090,"110h",4,13,3.25,3.75,FALSE,TRUE,TRUE,FALSE
1170,"101h",4,27,6.75,2.3499999,FALSE,FALSE,TRUE,FALSE
1130,"14h",4,80,20,2.4200001,FALSE,FALSE,TRUE,FALSE
1050,"73h",4,32,8,2.73,FALSE,TRUE,TRUE,FALSE
950,"18h",4,25,6.25,2.9400001,FALSE,TRUE,FALSE,FALSE
1210,"73h",4,119,29.75,2.1600001,FALSE,FALSE,TRUE,FALSE
950,"13h",4,112,28,0.83999997,FALSE,FALSE,FALSE,TRUE
990,"77h",1.61,7,4.347826,2.0999999,FALSE,TRUE,FALSE,TRUE
1250,"74h",1.61,1,0.62111801,3.4000001,FALSE,FALSE,TRUE,FALSE
840,"16h",2.3,5,2.173913,1.1799999,FALSE,FALSE,FALSE,TRUE
860,"77h",1.61,32,19.87578,1.9400001,FALSE,FALSE,FALSE,TRUE
840,"19h",2.3,8,3.478261,2.3599999,FALSE,TRUE,FALSE,TRUE
960,"16h",3.8599999,10,2.5906739,2.4300001,FALSE,FALSE,TRUE,FALSE
920,"13h",3.8599999,54,13.98964,2.46,FALSE,FALSE,TRUE,FALSE
1010,"106h",3.5,13,3.7142861,2.78,FALSE,TRUE,TRUE,FALSE
850,"46h",3.5,86,24.57143,2.02,FALSE,TRUE,TRUE,FALSE
1100,"16h",3.8599999,12,3.108808,3.25,FALSE,FALSE,TRUE,FALSE
960,"14h",3.8599999,45,11.65803,2.28,FALSE,FALSE,TRUE,FALSE
950,"10h",3.8599999,31,8.0310879,2,FALSE,TRUE,TRUE,FALSE
950,"16h",3.8599999,25,6.4766841,2.5599999,FALSE,TRUE,TRUE,FALSE
840,"118h",3.5,27,7.7142859,2.8,FALSE,FALSE,FALSE,TRUE
860,"111h",3.5,22,6.2857141,2.1900001,FALSE,TRUE,TRUE,FALSE
800,"64h",2.96,17,5.7432432,2.54,FALSE,TRUE,TRUE,FALSE
1060,"47h",3.5,19,5.4285712,2.23,FALSE,FALSE,TRUE,FALSE
980,"76h",2.96,43,14.52703,2.55,FALSE,FALSE,TRUE,FALSE
770,"17h",3.8599999,223,57.772018,1.35,TRUE,FALSE,FALSE,TRUE
1010,"13h",3.8599999,12,3.108808,3.76,FALSE,TRUE,TRUE,FALSE
1100,"53h",3.5,16,4.5714288,1.71,FALSE,FALSE,TRUE,FALSE
1060,"117h",0.81999999,3,3.6585369,1.8200001,FALSE,TRUE,FALSE,TRUE
1060,"49h",1.12,15,13.39286,2.53,FALSE,FALSE,TRUE,FALSE
1100,"18h",1.15,44,38.260872,1.66,FALSE,FALSE,TRUE,FALSE
1140,"17h",1.15,1,0.86956519,3.8199999,FALSE,FALSE,TRUE,FALSE
810,"49h",0.83999997,1,1.1904759,2.2,FALSE,TRUE,FALSE,TRUE
880,"97h",0.94,1,1.06383,2.4400001,FALSE,FALSE,FALSE,TRUE
920,"125h",2.9200001,33,11.30137,2.52,FALSE,TRUE,TRUE,FALSE
1000,"44h",2.71,5,1.845019,2.25,FALSE,TRUE,FALSE,TRUE
1040,"48h",2.71,7,2.5830259,3,FALSE,FALSE,FALSE,TRUE
1020,"16h",0.68000001,5,7.352941,4,FALSE,TRUE,TRUE,FALSE
1180,"16h",5.3899999,128,23.747681,2,FALSE,FALSE,TRUE,FALSE
850,"79h",0.72000003,26,36.111111,3.27,FALSE,TRUE,TRUE,FALSE
910,"13h",0.75,38,50.666672,3.23,FALSE,TRUE,TRUE,FALSE
990,"78h",0.72000003,3,4.166667,NA,FALSE,FALSE,TRUE,FALSE
890,"12h",0.69,63,91.304337,2.75,TRUE,FALSE,TRUE,FALSE
990,"122h",0.51999998,2,3.846154,2.9400001,FALSE,TRUE,TRUE,FALSE
900,"16h",0.77999997,6,7.692307,1.8099999,FALSE,TRUE,FALSE,TRUE
700,"40h",0.89999998,2,2.2222221,2.22,FALSE,FALSE,FALSE,TRUE
1000,"77h",1.5700001,11,7.0063701,2.29,FALSE,TRUE,TRUE,FALSE
910,"10h",1.77,55,31.07345,1.6,FALSE,FALSE,TRUE,FALSE
1080,"84h",1.5700001,5,3.1847129,3.1099999,FALSE,FALSE,TRUE,FALSE
840,"116h",0.94,1,1.06383,2.0799999,FALSE,FALSE,FALSE,TRUE
1010,"12h",0.12,6,50,1.66,FALSE,FALSE,TRUE,FALSE
1100,"84h",2.23,10,4.4843049,2.77,FALSE,TRUE,TRUE,FALSE
1110,"44h",2.6700001,7,2.6217229,3.3800001,FALSE,FALSE,TRUE,FALSE
960,"36h",2.6700001,20,7.4906368,2.3800001,FALSE,FALSE,TRUE,FALSE
830,"15h",2.5,23,9.1999998,2.73,FALSE,TRUE,TRUE,FALSE
1100,"118h",2.4400001,8,3.278688,3.7,FALSE,TRUE,TRUE,FALSE
910,"39h",2.6700001,33,12.35955,1.46,FALSE,FALSE,FALSE,FALSE
1030,"16h",0.76999998,4,5.1948051,2.8099999,FALSE,FALSE,TRUE,FALSE
1130,"13h",0.75,8,10.66667,2.8399999,FALSE,TRUE,TRUE,FALSE
1150,"121h",0.80000001,3,3.75,3.23,FALSE,FALSE,TRUE,FALSE
1100,"48h",0.56999999,5,8.7719297,2.3099999,FALSE,FALSE,TRUE,FALSE
1170,"82h",0.72000003,2,2.7777779,2.5799999,FALSE,TRUE,TRUE,FALSE
920,"108h",2.5,19,7.5999999,3.3099999,FALSE,FALSE,TRUE,FALSE
1000,"50h",2.4400001,34,13.93443,3,FALSE,TRUE,TRUE,FALSE
1240,"17h",2.04,20,9.8039217,1.9400001,FALSE,FALSE,TRUE,FALSE
1030,"118h",2.5,21,8.3999996,3.45,FALSE,TRUE,TRUE,FALSE
1080,"41h",2.4400001,18,7.377049,2.29,FALSE,FALSE,TRUE,FALSE
990,"48h",2.4400001,27,11.06557,3.1800001,FALSE,TRUE,TRUE,FALSE
1290,"50h",2.4400001,26,10.65574,3.02,FALSE,FALSE,FALSE,FALSE
880,"17h",2.77,85,30.685921,2.7,FALSE,TRUE,TRUE,FALSE
1150,"40h",2.4400001,6,2.4590161,2.77,FALSE,FALSE,TRUE,FALSE
1240,"16h",2.04,5,2.4509799,3.25,FALSE,TRUE,TRUE,FALSE
1000,"108h",2.5,26,10.4,2.6099999,FALSE,FALSE,TRUE,FALSE
990,"14h",2.04,31,15.19608,2.1400001,TRUE,TRUE,FALSE,TRUE
1130,"84h",2.5699999,18,7.003891,3.47,FALSE,FALSE,TRUE,FALSE
1110,"18h",2.04,9,4.4117651,3.3800001,FALSE,FALSE,TRUE,FALSE
980,"43h",2.4400001,15,6.147541,2.1800001,FALSE,TRUE,TRUE,FALSE
950,"53h",2.4400001,19,7.7868848,3.77,FALSE,TRUE,TRUE,FALSE
1200,"17h",2.6800001,6,2.238806,2.8199999,FALSE,TRUE,TRUE,FALSE
950,"49h",2.6800001,43,16.044781,2.0799999,FALSE,FALSE,TRUE,FALSE
1020,"117h",2.72,15,5.5147061,2.6900001,FALSE,FALSE,TRUE,FALSE
850,"13h",2.6800001,59,22.014931,2,FALSE,FALSE,TRUE,FALSE
1010,"66h",2.75,82,29.81818,1.77,FALSE,FALSE,TRUE,FALSE
1260,"113h",2.72,4,1.470588,3.29,FALSE,TRUE,TRUE,FALSE
870,"43h",2.6800001,15,5.5970149,2.0599999,FALSE,TRUE,FALSE,TRUE
970,"77h",2.72,49,18.014709,2.45,FALSE,FALSE,TRUE,FALSE
870,"42h",2.6800001,13,4.8507462,2.6099999,FALSE,FALSE,TRUE,FALSE
1130,"53h",2.6800001,4,1.492537,3.1800001,FALSE,TRUE,TRUE,FALSE
860,"44h",3.03,114,37.62376,2.8399999,FALSE,FALSE,TRUE,FALSE
950,"13h",2.6800001,26,9.7014923,0.75999999,FALSE,TRUE,TRUE,FALSE
890,"51h",2.6800001,30,11.19403,2.1700001,FALSE,FALSE,TRUE,FALSE
1050,"117h",2.72,2,0.7352941,3.5,FALSE,FALSE,TRUE,FALSE
940,"17h",2.6800001,71,26.49254,1.52,FALSE,FALSE,TRUE,FALSE
950,"17h",2.6800001,16,5.970149,2.76,FALSE,FALSE,TRUE,FALSE
1020,"113h",2.72,139,51.10294,2.1300001,FALSE,FALSE,TRUE,FALSE
1180,"17h",2.6800001,12,4.477612,3.4100001,FALSE,FALSE,TRUE,FALSE
690,"16h",3.1500001,160,50.793652,1.75,FALSE,TRUE,TRUE,FALSE
770,"78h",2.75,60,21.81818,2.8800001,FALSE,TRUE,TRUE,FALSE
1030,"48h",2.6800001,14,5.2238808,3.6199999,FALSE,FALSE,TRUE,FALSE
1020,"106h",2.72,40,14.70588,2.3,FALSE,FALSE,TRUE,FALSE
1120,"38h",2.6800001,18,6.7164178,1.92,FALSE,FALSE,TRUE,FALSE
730,"15h",3.0899999,75,24.271839,1.53,FALSE,FALSE,TRUE,FALSE
780,"101h",3.1400001,30,9.5541401,2.24,FALSE,TRUE,TRUE,FALSE
890,"120h",2.72,31,11.39706,2.6500001,FALSE,TRUE,TRUE,FALSE
930,"17h",2.6800001,67,25,2.1700001,FALSE,FALSE,TRUE,FALSE
1060,"77h",2.75,31,11.27273,2.0899999,FALSE,TRUE,TRUE,FALSE
840,"15h",2.6800001,105,39.1791,1.53,FALSE,TRUE,TRUE,FALSE
1090,"12h",2.6800001,69,25.746269,1.5,FALSE,FALSE,TRUE,FALSE
800,"115h",2.72,54,19.85294,2.48,FALSE,TRUE,TRUE,FALSE
1140,"107h",2.72,22,8.0882349,2.23,FALSE,FALSE,TRUE,FALSE
830,"111h",2.72,37,13.60294,2.5999999,FALSE,TRUE,TRUE,FALSE
880,"74h",3.03,13,4.2904291,2.3299999,FALSE,TRUE,TRUE,FALSE
1460,"17h",3.5699999,2,0.56022412,2.9400001,FALSE,FALSE,TRUE,FALSE
1030,"47h",2.95,32,10.84746,3.1700001,FALSE,FALSE,TRUE,FALSE
970,"47h",2.6800001,37,13.80597,NA,FALSE,TRUE,TRUE,FALSE
900,"85h",3.01,9,2.9900329,2.95,FALSE,TRUE,TRUE,FALSE
1010,"15h",0.12,2,16.66667,1.9299999,FALSE,TRUE,TRUE,FALSE
1040,"83h",0.11,2,18.18182,2.77,FALSE,TRUE,TRUE,FALSE
870,"17h",0.1,6,60,3.47,FALSE,FALSE,TRUE,FALSE
910,"46h",0.11,2,18.18182,2.3199999,FALSE,FALSE,TRUE,FALSE
720,"18h",2.0799999,50,24.03846,2.4400001,FALSE,FALSE,TRUE,FALSE
1000,"13h",2.0799999,38,18.26923,1.92,FALSE,TRUE,FALSE,TRUE
1180,"70h",1.85,2,1.081081,3.78,FALSE,FALSE,TRUE,FALSE
960,"51h",2.05,65,31.707319,1.92,FALSE,FALSE,TRUE,FALSE
860,"13h",2.0799999,59,28.365391,2.3800001,FALSE,FALSE,FALSE,TRUE
1060,"16h",2.0799999,10,4.807693,3.25,FALSE,FALSE,TRUE,FALSE
1120,"15h",2.0799999,4,1.923077,2.73,FALSE,TRUE,TRUE,FALSE
820,"40h",2.05,36,17.56098,1.67,FALSE,TRUE,TRUE,FALSE
880,"13h",2.0799999,6,2.8846149,2.3800001,FALSE,TRUE,FALSE,TRUE
1060,"17h",2.0799999,12,5.7692308,2.8199999,FALSE,FALSE,TRUE,FALSE
940,"73h",1.85,26,14.05405,2.1300001,FALSE,TRUE,FALSE,TRUE
940,"17h",0.85000002,1,1.176471,3.5799999,FALSE,TRUE,FALSE,TRUE
740,"41h",1.26,4,3.174603,1.41,FALSE,TRUE,FALSE,TRUE
990,"11h",0.37,16,43.24324,2.6300001,FALSE,FALSE,TRUE,FALSE
1180,"115h",0.25,2,8,3.6600001,FALSE,TRUE,TRUE,FALSE
950,"73h",0.27000001,8,29.629629,3.0599999,FALSE,FALSE,TRUE,FALSE
950,"119h",0.25,14,56,2.26,FALSE,FALSE,TRUE,FALSE
970,"78h",0.27000001,5,18.51852,3.6700001,FALSE,TRUE,TRUE,FALSE
1130,"18h",2.8900001,3,1.038062,3.6099999,FALSE,FALSE,TRUE,FALSE
1280,"18h",2.8900001,11,3.8062279,3.22,FALSE,FALSE,TRUE,FALSE
970,"15h",2.8900001,50,17.301041,2.8599999,FALSE,FALSE,TRUE,FALSE
830,"41h",2.45,73,29.795919,2.02,TRUE,FALSE,TRUE,FALSE
1000,"101h",2.6300001,46,17.49049,2.71,FALSE,TRUE,TRUE,FALSE
870,"46h",2.52,25,9.9206352,2.8199999,FALSE,TRUE,TRUE,FALSE
1020,"88h",3.05,19,6.2295079,2.28,FALSE,FALSE,TRUE,FALSE
1190,"15h",2.8900001,7,2.4221449,4,FALSE,FALSE,TRUE,FALSE
900,"46h",3.05,18,5.901639,3.1300001,FALSE,TRUE,TRUE,FALSE
1100,"45h",2.52,22,8.7301588,2.46,FALSE,FALSE,TRUE,FALSE
780,"20h",2.8900001,87,30.103809,1.95,FALSE,FALSE,TRUE,FALSE
870,"42h",2.52,40,15.87302,2.47,FALSE,TRUE,TRUE,FALSE
1130,"52h",2.6199999,90,34.351151,1.71,FALSE,FALSE,TRUE,FALSE
1020,"15h",2.75,96,34.909088,2,FALSE,FALSE,TRUE,FALSE
990,"81h",2.5,25,10,2.6900001,FALSE,FALSE,TRUE,FALSE
1030,"32h",2.28,3,1.315789,3.46,FALSE,TRUE,FALSE,FALSE
970,"117h",2.52,12,4.7619052,2.47,FALSE,TRUE,TRUE,FALSE
1170,"76h",2.5,34,13.6,2.51,FALSE,FALSE,TRUE,FALSE
1060,"111h",2.52,19,7.5396819,2.8499999,FALSE,FALSE,TRUE,FALSE
1120,"110h",2.52,15,5.9523811,2.5799999,FALSE,FALSE,TRUE,FALSE
820,"14h",2.75,78,28.36364,1.85,FALSE,TRUE,TRUE,FALSE
860,"13h",2.75,49,17.81818,2.3800001,FALSE,TRUE,TRUE,FALSE
980,"47h",2.28,12,5.2631578,2.78,FALSE,TRUE,TRUE,FALSE
1100,"81h",2.5,6,2.4000001,3.54,FALSE,FALSE,TRUE,FALSE
1140,"90h",2.5,9,3.5999999,3.73,FALSE,FALSE,TRUE,FALSE
950,"15h",2.75,23,8.363636,1.86,FALSE,TRUE,TRUE,FALSE
1040,"100h",2.52,7,2.7777779,2.23,FALSE,TRUE,TRUE,FALSE
820,"16h",2.75,45,16.36364,2.25,FALSE,TRUE,TRUE,FALSE
1060,"47h",2.28,6,2.6315789,3.51,FALSE,TRUE,TRUE,FALSE
880,"16h",2.75,83,30.18182,2.5599999,FALSE,TRUE,TRUE,FALSE
1340,"109h",2.52,1,0.3968254,3.4400001,FALSE,TRUE,TRUE,FALSE
1060,"43h",2.28,58,25.438601,2.1800001,FALSE,FALSE,TRUE,FALSE
1050,"39h",2.28,26,11.40351,2.74,FALSE,FALSE,TRUE,FALSE
1080,"16h",2.75,21,7.636364,3.3099999,FALSE,FALSE,TRUE,FALSE
990,"43h",2.28,36,15.78947,2.1800001,FALSE,FALSE,TRUE,FALSE
920,"15h",2.75,39,14.18182,2.8,FALSE,TRUE,TRUE,FALSE
1050,"42h",2.28,84,36.84211,2.21,FALSE,FALSE,TRUE,FALSE
720,"102h",2.46,13,5.2845531,2.0799999,FALSE,TRUE,FALSE,TRUE
770,"75h",2.5699999,26,10.11673,2.22,FALSE,FALSE,FALSE,TRUE
1190,"17h",1.96,6,3.061224,2.4100001,FALSE,FALSE,FALSE,TRUE
870,"124h",1.5,34,22.66667,2.5799999,FALSE,FALSE,TRUE,FALSE
1140,"82h",1.86,7,3.7634411,3.79,FALSE,FALSE,TRUE,FALSE
1040,"15h",2.3800001,11,4.6218491,3.0599999,FALSE,TRUE,TRUE,FALSE
1050,"15h",2.3800001,31,13.02521,2.46,FALSE,FALSE,TRUE,FALSE
1320,"17h",2.3800001,1,0.4201681,4,FALSE,FALSE,TRUE,FALSE
850,"47h",1.89,28,14.81481,2.6300001,FALSE,TRUE,TRUE,FALSE
950,"103h",1.48,18,12.16216,2.53,TRUE,FALSE,TRUE,FALSE
1100,"116h",1.48,46,31.081079,3.1600001,FALSE,FALSE,TRUE,FALSE
1290,"15h",2.3800001,6,2.521008,4,FALSE,FALSE,TRUE,FALSE
960,"113h",1.48,4,2.702703,2.95,FALSE,TRUE,TRUE,FALSE
1050,"13h",2.3800001,41,17.226891,1.76,FALSE,FALSE,TRUE,FALSE
890,"44h",1.89,39,20.63492,2.8599999,FALSE,TRUE,TRUE,FALSE
1020,"78h",1.78,35,19.66292,NA,FALSE,FALSE,TRUE,FALSE
1110,"74h",1.78,12,6.7415729,2.21,FALSE,FALSE,TRUE,FALSE
960,"19h",2.3800001,38,15.96639,2.21,FALSE,TRUE,TRUE,FALSE
930,"14h",2.3800001,98,41.176472,2.71,FALSE,FALSE,TRUE,FALSE
1190,"46h",1.89,7,3.7037041,2.8199999,FALSE,TRUE,TRUE,FALSE
980,"13h",2.3800001,46,19.32773,2.76,TRUE,FALSE,TRUE,FALSE
1230,"17h",2.3800001,5,2.1008401,4,FALSE,FALSE,TRUE,FALSE
940,"17h",2.3800001,36,15.12605,2.52,FALSE,FALSE,TRUE,FALSE
1040,"43h",1.89,63,33.333328,3.1600001,FALSE,FALSE,TRUE,FALSE
960,"75h",1.5,8,5.333333,3.3199999,FALSE,FALSE,TRUE,FALSE
1060,"108h",1.5,35,23.33333,2.3599999,FALSE,FALSE,TRUE,FALSE
1280,"17h",2.3800001,17,7.1428571,3.47,FALSE,FALSE,TRUE,FALSE
1340,"17h",2.3800001,8,3.3613451,4,FALSE,FALSE,TRUE,FALSE
1050,"85h",1.78,34,19.10112,1.77,FALSE,FALSE,TRUE,FALSE
1100,"47h",1.89,24,12.69841,2.3099999,FALSE,FALSE,TRUE,FALSE
980,"15h",2.3800001,10,4.2016811,3.73,FALSE,TRUE,TRUE,FALSE
1130,"49h",1.89,10,5.2910051,2.9100001,FALSE,FALSE,TRUE,FALSE
1140,"83h",0.63,3,4.7619052,2.6199999,FALSE,TRUE,TRUE,FALSE
1000,"11h",0.23,9,39.13044,2.3599999,FALSE,FALSE,TRUE,FALSE
1060,"17h",0.23,7,30.43478,1.05,FALSE,FALSE,TRUE,FALSE
1190,"73h",4.9400001,9,1.821862,3.5599999,FALSE,FALSE,TRUE,FALSE
1090,"47h",3.96,18,4.545455,2.72,FALSE,TRUE,TRUE,FALSE
640,"95h",5.3400002,165,30.89888,1.92,TRUE,FALSE,FALSE,TRUE
880,"78h",4.0100002,27,6.7331672,2.2,FALSE,TRUE,TRUE,FALSE
1020,"42h",3.96,33,8.333333,1.92,FALSE,FALSE,FALSE,TRUE
1010,"43h",3.96,37,9.3434343,1.53,FALSE,TRUE,FALSE,TRUE
1410,"68h",4.0900002,5,1.222494,3.72,FALSE,FALSE,TRUE,FALSE
820,"60h",4.3400002,59,13.59447,2.3599999,FALSE,TRUE,TRUE,FALSE
880,"15h",4.1300001,53,12.83293,0.52999997,FALSE,FALSE,TRUE,FALSE
1010,"13h",4.1300001,49,11.86441,2.6099999,FALSE,TRUE,TRUE,FALSE
1240,"92h",4.0900002,25,6.1124701,2.5699999,FALSE,FALSE,FALSE,TRUE
890,"18h",4.1300001,94,22.76029,1.61,FALSE,TRUE,TRUE,FALSE
960,"20h",4.1300001,123,29.78208,1.6,FALSE,FALSE,TRUE,FALSE
1140,"48h",3.96,9,2.272727,3.04,FALSE,TRUE,TRUE,FALSE
900,"90h",4.0100002,77,19.202,3.0599999,FALSE,TRUE,TRUE,FALSE
950,"113h",4.0900002,14,3.4229829,3.55,FALSE,TRUE,TRUE,FALSE
910,"104h",4.0900002,45,11.00245,3.6099999,FALSE,TRUE,TRUE,FALSE
1150,"79h",4.0900002,16,3.9119799,2.9400001,FALSE,TRUE,FALSE,TRUE
1030,"18h",4.1300001,52,12.5908,2.1099999,FALSE,FALSE,TRUE,FALSE
1070,"17h",4.1300001,36,8.7167072,2,FALSE,FALSE,TRUE,FALSE
850,"14h",4.1300001,183,44.309929,1.28,FALSE,FALSE,TRUE,FALSE
960,"99h",4.0900002,40,9.7799511,1.92,FALSE,FALSE,TRUE,FALSE
1030,"45h",3.96,4,1.010101,3.9300001,FALSE,TRUE,FALSE,TRUE
1030,"17h",4.1300001,24,5.8111382,2.5799999,FALSE,TRUE,TRUE,FALSE
1040,"52h",3.96,26,6.5656571,3.28,FALSE,TRUE,TRUE,FALSE
1110,"48h",3.96,5,1.2626261,3.29,FALSE,TRUE,TRUE,FALSE
950,"75h",4.0100002,14,3.491272,2.5,FALSE,TRUE,TRUE,FALSE
960,"90h",4.0100002,40,9.9750624,3.0599999,FALSE,FALSE,TRUE,FALSE
900,"107h",4.0900002,66,16.136921,2.79,FALSE,FALSE,TRUE,FALSE
950,"73h",4.9400001,83,16.80162,2.28,FALSE,FALSE,TRUE,FALSE
1040,"64h",4.0100002,22,5.4862838,2.73,FALSE,TRUE,TRUE,FALSE
1020,"50h",3.96,10,2.5252531,2.54,FALSE,FALSE,TRUE,FALSE
910,"17h",4.1300001,44,10.65375,1.23,FALSE,TRUE,TRUE,FALSE
890,"16h",0.79000002,1,1.265823,1.62,FALSE,TRUE,FALSE,TRUE
1200,"50h",2.75,10,3.636364,3.3800001,FALSE,FALSE,TRUE,FALSE
780,"14h",3.2,38,11.875,1.92,FALSE,TRUE,TRUE,FALSE
950,"17h",3.2,9,2.8125,2.8800001,FALSE,TRUE,TRUE,FALSE
950,"17h",2.76,3,1.086957,2.9400001,FALSE,TRUE,FALSE,TRUE
730,"65h",2.76,35,12.68116,2.52,FALSE,FALSE,FALSE,TRUE
880,"13h",3.2,14,4.375,2.6099999,FALSE,TRUE,TRUE,FALSE
1280,"81h",2.76,3,1.086957,3.3199999,FALSE,FALSE,TRUE,FALSE
1100,"71h",3.8,98,25.789471,2.46,FALSE,FALSE,TRUE,FALSE
890,"70h",1.0599999,14,13.20755,2.47,FALSE,FALSE,TRUE,FALSE
1110,"46h",1.02,14,13.72549,1.95,FALSE,TRUE,FALSE,FALSE
1130,"65h",1.03,4,3.8834951,3.3299999,FALSE,FALSE,TRUE,FALSE
920,"75h",1.03,11,10.67961,3.3599999,FALSE,FALSE,TRUE,FALSE
1120,"17h",3.05,18,5.901639,3.1700001,FALSE,FALSE,FALSE,FALSE
1070,"44h",2.7,41,15.18519,2.3800001,FALSE,FALSE,TRUE,FALSE
1180,"13h",2.7,3,1.111111,2.3,FALSE,FALSE,FALSE,FALSE
1140,"84h",3.25,10,3.0769229,3.0999999,FALSE,FALSE,FALSE,FALSE
870,"41h",2.7,44,16.296301,2.48,FALSE,TRUE,TRUE,FALSE
1210,"88h",3.25,13,4,2.9400001,FALSE,FALSE,TRUE,FALSE
1090,"72h",3.5,27,7.7142859,3.04,FALSE,FALSE,TRUE,FALSE
990,"75h",3.25,8,2.461539,2.78,FALSE,FALSE,FALSE,FALSE
1110,"51h",3.6800001,16,4.347826,2.74,FALSE,TRUE,FALSE,FALSE
940,"115h",2.6099999,40,15.32567,2.3699999,FALSE,TRUE,TRUE,FALSE
1150,"45h",3.6800001,6,1.630435,3.6400001,FALSE,FALSE,TRUE,FALSE
1000,"17h",3.5799999,11,3.0726261,3.1700001,FALSE,FALSE,TRUE,FALSE
980,"83h",2.6099999,7,2.6819921,2.8499999,FALSE,FALSE,TRUE,FALSE
930,"14h",3.5799999,42,11.73184,2.6400001,FALSE,TRUE,FALSE,FALSE
1150,"17h",3.5799999,3,0.83798891,2.9400001,FALSE,FALSE,FALSE,FALSE
860,"13h",3.5799999,108,30.167601,2.0699999,FALSE,TRUE,TRUE,FALSE
910,"15h",0.89999998,15,16.66667,2.3299999,FALSE,FALSE,TRUE,FALSE
960,"14h",0.91000003,20,21.97802,0.63999999,FALSE,FALSE,TRUE,FALSE
900,"13h",1.98,66,33.333328,0.92000002,FALSE,TRUE,TRUE,FALSE
1250,"113h",2.26,4,1.769912,3.23,FALSE,TRUE,TRUE,FALSE
1180,"50h",2.1900001,8,3.6529679,3.26,FALSE,FALSE,TRUE,FALSE
860,"84h",2.23,26,11.65919,2.0699999,FALSE,FALSE,TRUE,FALSE
1050,"33h",2.1900001,2,0.91324198,4,FALSE,TRUE,TRUE,FALSE
1010,"17h",1.98,10,5.0505052,3,FALSE,FALSE,TRUE,FALSE
1190,"15h",1.98,3,1.515152,2.3299999,FALSE,TRUE,TRUE,FALSE
1020,"40h",2.1900001,14,6.392694,2.77,FALSE,FALSE,TRUE,FALSE
1290,"49h",2.1900001,6,2.7397261,2.9300001,FALSE,FALSE,TRUE,FALSE
910,"118h",2.26,69,30.53097,2.3800001,FALSE,TRUE,TRUE,FALSE
1210,"17h",1.98,1,0.50505048,3.8199999,FALSE,FALSE,TRUE,FALSE
990,"100h",2.26,57,25.221239,2.4300001,FALSE,FALSE,TRUE,FALSE
970,"107h",2.26,58,25.663719,2.0699999,FALSE,FALSE,TRUE,FALSE
940,"112h",2.26,35,15.48673,2.25,FALSE,TRUE,TRUE,FALSE
1310,"47h",2.1900001,4,1.826484,3.9300001,FALSE,FALSE,TRUE,FALSE
1000,"16h",1.98,24,12.12121,2.1800001,FALSE,TRUE,TRUE,FALSE
1060,"45h",2.1900001,18,8.2191782,2.3299999,FALSE,TRUE,TRUE,FALSE
1000,"81h",2.23,77,34.529148,2.03,FALSE,FALSE,TRUE,FALSE
1010,"119h",2.26,12,5.3097339,3.3499999,FALSE,TRUE,TRUE,FALSE
950,"79h",2.23,21,9.4170408,2.6900001,FALSE,TRUE,TRUE,FALSE
1080,"46h",1.12,35,31.25,2.97,FALSE,FALSE,TRUE,FALSE
920,"51h",1.95,27,13.84615,1.74,FALSE,TRUE,FALSE,TRUE
1220,"15h",2,9,4.5,2.46,FALSE,FALSE,TRUE,FALSE
1040,"122h",1.92,7,3.645833,3.1400001,FALSE,TRUE,TRUE,FALSE
880,"81h",1.77,3,1.6949151,2.49,FALSE,TRUE,TRUE,FALSE
850,"118h",1.92,16,8.333333,1.92,FALSE,FALSE,TRUE,FALSE
910,"80h",1.77,18,10.16949,2.76,FALSE,FALSE,FALSE,TRUE
1170,"59h",2.3,13,5.652174,2.6099999,TRUE,FALSE,TRUE,FALSE
1150,"15h",2,2,1,3.0599999,FALSE,TRUE,FALSE,TRUE
990,"16h",2,23,11.5,2.1199999,FALSE,FALSE,TRUE,FALSE
1000,"11h",2,9,4.5,2.72,FALSE,TRUE,TRUE,FALSE
1050,"132h",0.1,1,10,2.8900001,FALSE,TRUE,TRUE,FALSE
1160,"15h",0.1,6,60,1.73,FALSE,FALSE,TRUE,FALSE
1150,"126h",0.1,6,60,3.1500001,FALSE,FALSE,TRUE,FALSE
1030,"11h",0.1,7,70,2.72,FALSE,FALSE,TRUE,FALSE
820,"47h",2.0899999,49,23.444981,1.91,FALSE,TRUE,TRUE,FALSE
1140,"136h",2.4000001,32,13.33333,2.1800001,FALSE,TRUE,TRUE,FALSE
1140,"16h",2.1900001,11,5.022831,4,FALSE,TRUE,TRUE,FALSE
980,"100h",2.2,56,25.45455,3.1600001,FALSE,TRUE,TRUE,FALSE
1130,"42h",2.0899999,39,18.66029,3.45,FALSE,FALSE,TRUE,FALSE
1010,"114h",2.4000001,12,5,3.1400001,FALSE,TRUE,TRUE,FALSE
1080,"85h",2.2,11,5,3.5,FALSE,TRUE,TRUE,FALSE
960,"39h",2.24,17,7.5892859,2.3,FALSE,TRUE,TRUE,FALSE
1020,"48h",2.0899999,20,9.5693779,3.0799999,FALSE,TRUE,TRUE,FALSE
880,"44h",2.0899999,58,27.7512,2.54,FALSE,TRUE,TRUE,FALSE
970,"17h",2.1900001,12,5.4794521,3.23,FALSE,FALSE,TRUE,FALSE
830,"79h",2.2,17,7.727273,2.6900001,FALSE,TRUE,TRUE,FALSE
